symbol,control_1,control_2,control_3,Hoxa1KN_1,Hoxa1KN_2,Hoxa1KN_3
C18orf54,7.5536,7.591,7.6124,6.1051,6.0969,6.0623
C19orf12,9.0378,9.1503,9.017,9.6131,9.6509,9.6879
C19orf18,3.5242,3.2413,3.3362,3.972,4.1872,4.4561
C19orf25,8.8315,8.9737,8.8689,9.3139,9.3111,9.3574
C19orf38,2.9547,2.348,2.904,3.3754,2.9618,3.7856
C19orf44,6.4562,6.3093,6.564,6.1272,6.2121,6.2127
C19orf48,8.5812,8.7135,8.7543,8.0639,8.241,8.1939
C19orf53,10.2256,10.1632,10.1748,10.2676,10.1517,10.1982
C19orf54,7.1068,6.7938,6.5772,7.1623,7.2909,7.4062
C19orf71,5.2863,5.8449,5.3119,6.5103,5.9718,6.3344
C1D,8.5235,8.4006,8.2753,8.634,8.6342,8.4442
C1GALT1,9.0851,9.1308,9.0482,8.7418,8.7177,8.5765
C1GALT1C1,8.0521,8.0249,8.094,8.5424,8.5673,8.4341
C1orf112,6.9981,7.1336,6.987,5.9401,6.0969,6.0266
C1orf131,7.2441,6.7505,6.895,6.98,7.2465,7.0632
C1orf159,7.3363,7.2926,7.3216,7.3805,7.5536,7.6484
C1orf174,8.2006,8.2223,8.1918,8.1311,8.1525,8.2178
C1orf198,10.7927,10.965,10.9193,9.6574,9.8988,9.6371
C1orf21,8.1443,8.2485,7.9891,6.9921,7.023,7.0002
C1orf216,8.9854,8.8832,8.8689,9.3259,9.1946,9.1941
C1orf226,3.5242,3.0644,3.7639,6.2532,5.9499,5.3761
C1orf35,7.3803,7.3613,7.4129,7.2149,7.3838,7.0632
C1orf43,11.0945,11.1357,11.1275,10.9032,10.8439,10.9691
C1orf50,6.8179,6.5467,7.0165,6.6844,6.7709,6.4466
C1orf52,8.3738,8.5127,8.2631,8.53,8.6648,8.6458
C1orf53,4.8588,5.2825,4.7827,5.2484,4.9325,4.7021
C1orf54,7.3474,7.1447,7.1814,8.2161,8.3665,8.2019
C1orf56,5.1404,5.4718,5.4333,5.7819,5.4531,5.3183
C1orf74,6.1858,6.1185,5.7691,5.2484,4.8401,5.0249
C1QBP,10.6818,10.7135,10.7213,10.6366,10.5143,10.5377
C1QL4,2.9547,2.8627,3.8536,2,2.3068,2
C1QTNF1,7.8322,7.6626,7.7117,8.5547,8.447,8.5038
C1QTNF2,5.4187,5.3224,5.4039,2.6149,3.4107,3.2797
C1QTNF5,7.2794,7.5828,7.4779,8.6758,8.7242,8.7369
C1QTNF6,7.4645,7.6312,7.54,8.3012,8.2767,8.4238
C1QTNF7,4.2487,3.2413,3.4556,3.7619,3.5338,3.1531
C1QTNF9B,4.0451,4.5634,4.7827,4.3179,4.1101,3.5038
C1R,10.7825,10.6842,10.753,10.8234,10.9,10.8901
C1RL,7.8401,7.8585,7.8046,7.8413,7.8723,7.93
C1S,11.2186,11.1074,11.1094,11.6668,11.7313,11.7658
C2,5.9724,5.5745,5.598,4.5967,5.5438,4.7466
C20orf194,9.2863,9.2442,9.2371,10.1497,10.1861,10.1493
C20orf27,9.3513,9.4314,9.3221,8.6833,8.8362,8.7258
C20orf96,6.2583,6.2064,6.3341,6.8397,6.667,6.6711
C21orf58,6.4968,6.5964,7.2818,6.6844,6.5552,5.8337
C21orf91,8.3463,8.2943,8.2089,8.7807,8.8391,8.9636
C22orf23,7.6008,7.7603,7.4919,7.7156,7.8723,7.7774
C22orf39,7.5727,7.7603,7.6936,8.2005,8.0684,7.7612
C22orf46,7.7083,7.7383,7.6753,7.9814,7.9627,7.8301
C2CD2,10.6462,10.6899,10.6034,9.9611,9.9215,10.0451
C2CD2L,8.1633,8.2171,8.2794,9.0002,8.6948,8.8762
C2CD3,9.2031,9.2545,9.2246,9.6555,9.6269,9.643
C2CD5,8.4938,8.4238,8.5003,8.0524,8.4073,8.0234
C2orf16,5.3759,5.1109,4.9547,5.6658,5.5438,5.562
C2orf42,7.3694,7.21,7.2491,7.3988,7.2821,7.1569
C2orf49,8.1945,8.2118,7.9891,8.3109,8.4153,8.3608
C2orf68,7.734,7.7383,7.8759,7.9753,7.9736,8.2099
C2orf69,8.7458,8.7247,8.658,9.0817,9.1277,9.0055
C2orf72,4.1505,2,2,2,2.3068,2.2678
C2orf74,6.7856,6.4053,6.7032,6.3875,6.8559,6.5632
C2orf76,5.9724,6.2484,6.0027,5.3646,5.6834,5.914
C2orf88,4.0451,3.0644,3.4556,2.6149,3.7525,3.0143
C2orf91,3.808,3.2413,3.5658,4.2388,3.276,4.2239
C3,4.0451,4.863,4.2336,4.9835,4.1101,5.0249
C3orf18,6.9696,6.9799,7.1814,6.8663,6.8321,6.814
C3orf38,8.3127,8.3629,8.3734,7.8413,7.7757,7.8301
C3orf52,6.8651,6.66,6.8521,6.4589,6.1935,6.7054
C3orf62,6.6839,6.7505,6.3951,6.9555,7.0947,7.0719
C3orf70,5.7888,5.789,5.88,4.6587,5.4215,4.4015
C3orf80,2.7008,2.6282,2.7255,3.8708,3.9423,4.1595
C4B_2,3.808,3.2413,3.0629,2.8457,2.7747,3.1531
C4BPB,3.9314,3.8985,3.5658,4.6587,4.33,4.2856
C4orf3,10.7535,10.8529,10.7033,11.1316,11.1273,11.1116
C4orf33,5.4187,6.2276,6.0414,4.5318,4.8401,5.0249
C4orf36,5.7558,5.789,5.7223,5.6658,5.3892,5.4042
C4orf46,7.939,8.2485,8.3153,7.6018,7.7249,7.5576
C4orf48,8.0177,7.9882,8.0329,8.7019,8.6648,8.8121
C5,5.6874,5.8986,6.0414,4.6587,4.6892,4.7466
C5AR1,4.5858,4.4237,4.0178,4.6587,4.1101,4.4015
C5AR2,3.6731,3.6702,4.1652,4.9342,4.6892,4.4015
C5orf15,10.5591,10.5666,10.5847,11.18,11.2225,11.2261
C5orf22,8.6769,8.6794,8.4722,8.7702,8.8569,8.7506
C5orf34,5.6874,5.6704,5.8367,5.2075,5.1013,5.2885
C5orf51,9.3623,9.1805,9.2883,8.6185,8.6915,8.6131
C5orf63,5.4187,5.3612,5.598,4.0665,4.6352,4.7021
C6,4.659,4.4952,4.5341,4.3179,4.5791,4.6561
C6orf120,10.1624,10.2355,10.3274,10.4497,10.4851,10.5535
C6orf132,7.939,8.0067,7.8971,6.6543,6.9803,6.5254
C6orf136,4.2487,3.7889,3.0629,3.3754,3.8505,4.4015
C6orf226,5.0343,4.7505,4.7827,5.7819,5.5438,5.7919
C6orf89,11.115,11.1195,11.0364,10.9977,11.092,10.9802
C7,4.1505,4.6908,4.4213,5.3269,4.9766,5.1295
C7orf25,5.7558,5.9757,5.4903,6.2329,5.9276,6.0085
C7orf26,8.2249,8.1632,8.1961,8.5709,8.5887,8.7118
C7orf31,4.7287,5.6072,5.2137,4.464,4.9766,5.0606
C7orf50,9.837,9.9616,9.8987,9.7932,9.6475,9.6922
C7orf57,8.2128,8.4822,8.2753,7.7229,8.8803,6.9052
C7orf61,2.9547,2.8627,2.904,3.7619,3.5338,3.6977
C8orf33,9.2806,9.3372,9.3967,9.8019,9.8373,9.8136
C8orf34,4.1505,3.7889,4.2336,4.5967,4.33,3.7856
C8orf37,5.3759,5.399,5.518,4.464,4.8401,4.5088
C8orf48,5.2393,5.2415,5.3739,5.122,4.6892,4.7466
C8orf76,7.848,7.892,7.8489,8.1953,8.0323,7.9868
C8orf82,7.7921,7.8102,7.7933,8.2767,8.1135,8.2491
C8orf88,6.1094,6.0005,6.254,4.9835,5.1013,4.7898
C9orf116,5.54,5.6391,5.7223,5.6353,5.8106,6.1643
C9orf16,8.9925,8.983,8.8689,9.2871,9.135,9.259
C9orf40,7.2321,7.0529,7.0453,5.9892,6.1557,6.1643
C9orf43,2.7008,4.0004,2.5217,3.6442,3.276,3.2797
C9orf64,5.9724,6.0005,6.0975,6.0827,6.2304,6.1643
C9orf72,6.1094,6.4237,6.3495,7.1078,7.2465,7.1895
C9orf78,9.6698,9.7512,9.7373,10.117,9.9957,10.0912
C9orf85,7.0937,7.111,7.0357,7.3146,7.21,6.8552
CA11,5.9724,5.7309,5.6983,6.5599,6.3856,6.6826
CA12,9.1532,8.9227,9.0857,6.0827,6.3692,6.1142
CA13,5.0343,5.1993,4.8276,4.9342,4.3964,4.9883
CA5A,3.9314,4.6285,3.8536,4.5967,4.33,4.4561
CA5B,6.7356,6.4953,6.6666,5.9649,6.3856,6.0971
CA6,3.1705,3.8985,4.0178,3.5161,3.1274,3.3961
CA9,4.5858,3.0644,3.8536,3.972,3.4107,3.8686
CAAP1,8.1055,8.0841,8.0136,7.2556,7.6176,7.5196
CAB39,10.7733,10.8563,10.8303,10.3249,10.4187,10.4283
CAB39L,8.9086,8.9799,8.9851,9.1208,9.1876,9.0748
CABIN1,10.4767,10.4711,10.4671,10.6812,10.5801,10.5982
CABLES1,8.3184,8.3388,8.2342,10.2862,10.0802,10.261
CABLES2,7.3585,7.4807,7.6252,6.369,6.3015,6.3049
CABYR,6.1608,6.1631,6.482,6.4589,6.6261,6.5381
CACFD1,6.9108,6.6126,6.496,7.7937,7.6856,7.7116
CACHD1,7.5048,7.3225,7.2818,7.4954,7.1915,7.5067
CACNA1C,7.7675,7.9505,7.8597,8.1795,8.241,8.1532
CACNA1G,3.5242,4.0956,2.904,3.972,3.9423,3.8686
CACNA1H,8.6592,8.4555,8.4472,9.7724,9.6945,9.7106
CACNA2D1,10.7143,10.7322,10.7515,10.5916,10.6868,10.6722
CACNA2D2,2.9547,3.2413,3.8536,4.1552,3.5338,3.5038
CACNA2D3,9.2,9.1586,9.2329,9.2218,9.236,9.1513
CACNA2D4,2.7008,2.348,2.5217,3.972,3.6473,3.3961
CACNB1,6.8495,6.3484,6.4099,6.149,5.8348,5.7267
CACNB2,4.5086,3.3989,3.7639,4.6587,4.6352,4.6561
CACNB3,9.4135,9.4359,9.4587,10.0678,10.0522,10.0294
CACNB4,4.2487,4.2689,3.938,3.3754,3.6473,4.0214
CACNG4,3.1705,4.0956,3.206,3.7619,3.1274,3.0143
CACNG7,6.7186,6.4953,6.5772,8.1311,8.0006,8.1407
CACNG8,5.2393,4.9161,4.7363,5.4722,5.2879,4.9883
CACTIN,9.1939,9.0938,9.1018,8.9577,8.9839,9.0146
CACUL1,10.1796,10.0841,10.0546,8.4964,8.6376,8.3536
CACYBP,10.0426,10.0798,10.0053,9.2599,9.2981,9.2818
CAD,10.7186,10.7229,10.8508,10.1321,10.1408,10.1851
CADM1,11.4012,11.3535,11.3407,12.3808,12.3612,12.3108
CADM4,6.3932,6.2893,6.2374,6.8397,7.1439,7.1319
CADPS2,3.6731,4.0956,3.938,4.3179,4.1872,3.947
CALB2,3.808,4.1849,4.0178,5.725,5.3562,5.9714
CALCB,2,2,2,3.7619,3.9423,4.3447
CALCOCO1,10.2074,10.127,10.1484,10.8895,10.8153,10.8428
CALCOCO2,10.063,10.0097,10.0558,9.7458,9.8328,9.7106
CALCRL,4.9197,4.4237,4.4788,2.8457,2.5596,3.2797
CALD1,14.447,14.4312,14.4342,13.3521,13.5442,13.2905
CALHM2,6.5555,6.66,6.8412,6.5599,6.5981,6.9817
CALHM4,2,2,2,2,2,4.5088
CALHM5,8.9995,9.032,9.06,9.9718,10.1323,10.0944
CALM1,12.3745,12.4131,12.3613,11.6587,11.7643,11.6599
CALM2,13.7515,13.8347,13.7557,13.5316,13.7004,13.5019
CALM3,12.8725,12.8448,12.8752,11.4564,11.4907,11.3744
CALML4,4.1505,3.3989,3.4556,3.6442,3.7525,3.604
CALR,14.9927,14.8938,14.9276,15.2691,15.1728,15.1686
CALU,14.7445,14.7391,14.7563,14.1194,14.1682,14.0799
CAMK1,8.4988,8.3819,8.458,7.7083,7.6106,7.6188
CAMK1D,8.2724,8.2329,7.9489,8.5668,8.3581,8.5231
CAMK1G,5.3318,5.1993,4.8276,6.6992,6.1363,6.3197
CAMK2A,3.5242,3.5409,3.3362,3.5161,3.5338,3.6977
CAMK2B,3.1705,3.8985,3.3362,3.5161,3.1274,3.5038
CAMK2D,11.2125,11.2442,11.2742,10.4982,10.5576,10.3376
CAMK2G,9.6203,9.6352,9.7402,9.5054,9.4872,9.5581
CAMK2N1,11.1207,11.175,11.1706,10.9735,10.9086,10.928
CAMK2N2,3.9314,3.6702,4.1652,4.0665,4.0287,4.5088
CAMK4,7.6466,7.5579,7.4919,7.8874,7.7506,7.9106
CAMKK1,7.5915,7.4359,7.3981,6.5103,6.5981,6.3489
CAMKK2,9.9026,9.9361,9.8203,9.1669,9.1567,8.9847
CAMKMT,6.7014,6.6126,6.7738,6.149,6.0357,6.7054
CAMLG,9.1212,9.1392,8.9372,9.4362,9.4129,9.4612
CAMSAP1,10.299,10.3901,10.3283,10.3045,10.3658,10.3565
CAMSAP2,10.8039,10.8167,10.7486,11.5641,11.542,11.6338
CAMTA1,8.3127,8.4555,8.3114,8.2315,8.3329,8.253
CAND1,11.4898,11.4993,11.4993,11.034,11.1641,11.1416
CAND2,7.3138,7.4359,7.4708,5.3269,5.4215,5.0249
CANT1,10.9099,10.9194,10.9056,10.7839,10.7277,10.7426
CANX,14.0834,14.0413,14.0514,14.3032,14.2765,14.2983
CAP2,10.0814,9.9695,10.0511,7.3146,7.8127,7.3424
CAPG,8.8628,9.1447,9.0764,7.701,7.8839,7.6188
CAPN1,11.9573,11.9796,12.0312,11.7836,11.7744,11.7406
CAPN10,8.0453,8.1521,8.1168,8.8686,8.6029,8.8226
CAPN15,9.9269,10.0325,10.0873,10.2886,10.1755,10.31
CAPN2,14.0843,14.1068,14.1322,13.3347,13.3109,13.284
CAPN3,3.1705,3.0644,2.904,3.6442,4.0287,3.2797
CAPN5,9.4757,9.6092,9.5885,9.2896,9.3784,9.3411
CAPN7,9.2092,9.1886,9.2309,9.1372,9.1946,9.1981
CAPNS1,12.5903,12.5191,12.596,11.4042,11.5263,11.3811
CAPRIN1,12.8317,12.7969,12.89,12.9873,13.0438,13.0508
CAPRIN2,8.7831,8.4555,8.6486,7.8075,7.9682,7.9914
CAPS,6.1858,6.1631,6.0791,6.3875,6.2485,6.0971
CAPS2,4.7952,4.9161,5.1083,5.3646,5.7097,5.4588
CAPZA1,11.9372,12.0059,11.9832,11.791,11.8341,11.7866
CAPZA2,11.208,11.3372,11.2681,10.988,11.0591,11.0159
CAPZB,12.4916,12.529,12.5584,12.2731,12.312,12.261
CARD10,8.716,8.8832,8.6673,8.1366,8.3372,8.2218
CARD11,4.9197,4.7505,4.2989,4.0665,3.4107,3.3961
CARD14,7.4847,7.3991,7.3527,7.5537,7.7119,7.6068
CARD16,7.1957,7.1668,6.9771,7.7658,7.7757,7.6832
CARD6,6.9696,7.0764,7.2241,7.2045,7.2644,7.3711
CARD8,8.099,8.0429,8.1961,8.4401,8.4033,8.5359
CARF,6.0009,6.2276,6.1516,5.9892,6.0768,6.1806
CARHSP1,9.6203,9.5807,9.494,9.4927,9.4738,9.5471
CARMIL1,6.7525,6.6444,6.8629,6.2329,6.6399,6.3489
CARMIL2,4.5086,4.1849,4.5874,4.8302,4.9325,4.8725
CARNMT1,8.5137,8.534,8.6734,8.7454,8.9428,8.966
CARS1,10.1905,10.0189,9.9106,9.5511,9.5989,9.3043
CARS2,9.5008,9.3151,9.3551,9.1775,9.0981,9.2279
CASC3,10.3919,10.3006,10.3679,10.1484,10.0547,10.0836
CASD1,7.4746,7.3991,7.6252,6.9305,6.9911,7.0185
CASP1,7.3585,7.1558,7.0921,8.8083,8.9758,8.9963
CASP10,4.3406,4.3484,4.5874,5.0773,5.2879,4.8317
CASP16P,3.1705,3.6702,3.7639,3.0447,3.5338,3.5038
CASP2,9.1212,9.1723,9.2119,9.1907,9.0576,9.1575
CASP3,9.7178,9.8067,9.765,8.8287,8.7844,8.8278
CASP4,9.8682,9.7961,9.8161,11.2752,11.2185,11.3713
CASP6,7.5915,7.5662,7.5127,7.3805,7.4242,7.5638
CASP7,8.6901,8.7795,8.6918,7.9131,8.0165,7.8608
CASP8,7.8083,7.6858,7.7177,7.0966,7.3339,7.3278
CASP8AP2,8.1633,8.1577,8.2258,8.0055,8.0218,8.1778
CASP9,6.6484,6.6126,6.7271,6.8923,6.7456,6.8552
CAST,11.9345,12.0291,11.9782,11.3523,11.483,11.3907
CASTOR1,7.0937,7.1668,7.2655,7.6176,7.3838,7.3782
CASTOR2,6.4766,6.141,6.0791,5.6658,5.9934,6.1311
CASTOR3,6.9696,6.9674,7.1552,6.9052,7.1146,7.0893
CASZ1,3.6731,3.0644,3.7639,3.3754,2.5596,3.1531
CAT,9.707,9.595,9.6015,9.1907,9.1922,9.1759
CATSPER2,3.9314,3.2413,4.0934,4.0665,4.1101,3.5038
CATSPERG,3.6731,3.8985,3.8536,4.0665,4.1101,3.5038
CAV1,14.2169,14.2372,14.2507,13.8006,13.9571,13.738
CAV2,11.8957,11.9874,11.922,11.7674,11.8721,11.6958
CAVIN1,14.9303,14.9568,14.9824,13.9815,14.0566,13.8709
CAVIN2,8.1443,8.0189,8.0377,6.3875,6.418,6.3633
CAVIN3,10.4238,10.5148,10.5373,9.9456,9.9876,9.9243
CAVIN4,7.0804,6.942,6.739,6.527,6.4019,6.4734
CBARP,7.8636,7.591,7.5534,7.8874,7.5608,7.7987
CBFA2T2,8.324,8.3724,8.3153,9.5854,9.5487,9.5751
CBFB,10.2316,10.4397,10.3933,10.3984,10.3033,10.3284
CBL,10.3469,10.6096,10.2006,9.6536,9.583,9.536
CBLB,8.7118,8.2893,8.2713,9.8291,9.6978,9.7711
CBLL1,8.7749,8.706,8.8662,9.0902,8.9893,9.0878
CBLN2,2,2.348,2,6.5761,6.1363,6.8754
CBLN3,5.5783,5.4718,5.9427,5.4014,5.1406,5.611
CBR1,10.0814,10.1143,10.0977,9.911,9.7684,9.8343
CBR3,7.2079,7.1447,7.1727,5.0312,5.5728,4.9121
CBR4,7.544,7.4982,7.3137,7.2755,7.0124,7.1403
CBSL,4.5086,2,2.7255,3.3754,2,2.4936
CBWD1,8.623,8.5718,8.5175,8.5506,8.5344,8.4908
CBWD2,8.6725,8.6794,8.5244,8.4533,8.4703,8.5422
CBWD3,8.7666,8.9063,8.8689,8.9882,8.7403,8.8762
CBWD5,7.544,7.7235,7.7531,7.7229,7.8839,7.8958
CBWD6,6.4355,6.2893,6.2865,6.2732,6.3692,6.3344
CBX1,11.3419,11.3756,11.3373,11.3149,11.3124,11.3331
CBX2,6.2104,6.4953,6.739,6.3314,6.3692,6.4601
CBX3,11.2186,11.2718,11.1706,11.0623,11.0488,11.0896
CBX4,8.5382,8.5718,8.4687,8.462,8.3244,8.4066
CBX5,11.4753,11.6602,11.4056,11.1687,11.176,11.0901
CBX6,11.3688,11.4461,11.4535,11.5168,11.4873,11.4919
CBX7,6.4766,5.8449,6.1692,6.0599,5.8106,5.914
CBX8,6.5555,6.5964,6.5772,6.5761,6.4958,6.3489
CBY1,8.2489,8.3629,8.2047,8.4313,8.4233,8.4066
CC2D1A,8.9123,8.9861,8.828,8.0639,8.1428,8.1365
CC2D1B,9.5618,9.6213,9.595,9.4206,9.2337,9.4511
CC2D2A,8.8511,8.8965,8.7831,8.6646,8.7844,8.5888
CCAR1,10.7722,10.7248,10.6728,10.8276,10.8161,10.8993
CCAR2,10.8447,10.8973,10.8878,10.9489,10.8535,10.9232
CCBE1,10.1982,10.4272,10.2947,7.0395,7.2284,6.9247
CCDC102A,7.7921,7.6391,7.6379,6.9431,7.1439,6.8953
CCDC102B,6.1608,6.4053,6.2037,9.2141,9.3619,9.3136
CCDC103,3.3581,3.7889,3.5658,4.6587,3.5338,3.947
CCDC106,7.8942,7.9377,8.0894,8.4357,8.4509,8.3856
CCDC107,8.0316,8.0957,8.2672,8.4044,8.5307,8.4135
CCDC110,4.3406,4.3484,4.0934,2.8457,3.6473,2.6888
CCDC112,7.4746,7.2724,7.4565,7.2755,7.4479,7.2449
CCDC113,5.9138,6.3093,5.963,5.5397,5.3225,5.6349
CCDC115,8.099,8.0841,7.9181,8.3157,8.2365,8.3608
CCDC117,8.6636,8.5425,8.5681,8.9638,8.8271,8.9327
CCDC12,7.9168,7.9248,7.9438,7.8744,7.9517,7.8093
CCDC120,5.9724,5.7309,5.9012,6.4763,6.7199,6.7278
CCDC121,4.1505,4.3484,4.6387,3.7619,3.5338,3.2797
CCDC122,6.2104,6.1185,5.983,5.6658,5.9049,5.9526
CCDC124,9.6698,9.6588,9.6787,9.4184,9.2473,9.2723
CCDC125,8.1696,7.5326,8.538,8.2161,7.5536,8.2453
CCDC127,8.9638,8.8426,8.8418,9.0092,8.9703,8.8812
CCDC13,3.5242,3.2413,2.904,3.5161,3.8505,3.604
CCDC130,7.9682,7.7747,7.9891,8.0979,8.1904,8.2139
CCDC136,7.6466,7.454,7.5058,7.9507,7.7184,7.93
CCDC137,9.2092,9.1308,9.0741,9.2422,8.94,9.1534
CCDC138,5.7888,5.9248,5.983,4.9342,5.3562,5.3475
CCDC14,9.9761,9.6934,9.9467,10.8318,10.943,10.8357
CCDC141,4.0451,3.3989,3.4556,4.0665,3.9423,3.7856
CCDC142,6.7856,6.5467,6.9468,6.9431,6.6399,6.4056
CCDC144A,6.3273,6.6908,5.9221,5.9649,6.6122,6.4601
CCDC148,4.0451,3.2413,3.4556,3.8708,3.7525,3.7856
CCDC149,8.2128,8.2639,8.2383,7.3896,7.3756,7.2756
CCDC150,5.4603,5.3612,5.4621,3.8708,4.4599,4.5088
CCDC152,4.7287,4.7505,4.7363,3.3754,4.0287,4.3447
CCDC157,5.6519,5.9757,5.8145,6.7712,6.3692,6.7822
CCDC159,5.8835,5.7009,5.7691,5.4722,6.0147,5.5369
CCDC163,4.5858,4.3484,4.6883,4.3928,4.5208,4.4015
CCDC167,7.3585,7.2311,7.4849,6.4589,6.7328,6.5879
CCDC169,5.1404,5.399,5.1443,5.2484,5.2161,5.227
CCDC170,4.2487,4.4237,4.4788,4.464,4.33,4.6087
CCDC171,5.1907,5.1109,5.7691,5.2484,5.6565,5.1952
CCDC174,7.939,7.7747,7.7472,7.6561,7.7757,7.8709
CCDC18,7.3911,7.4982,7.54,6.5103,6.4958,6.5879
CCDC180,4.9781,5.0646,4.9547,5.0312,5.1789,4.9883
CCDC183,4.9197,4.3484,4.8712,5.8095,4.9325,4.9883
CCDC184,3.9314,4.6908,4.4213,5.1654,4.4599,4.8317
CCDC186,8.855,8.9356,8.7945,8.8849,8.8658,8.7396
CCDC189,5.6874,5.3224,5.6238,5.8632,5.6834,6.0971
CCDC191,4.1505,5.5411,4.6387,5.1654,5.1013,5.0249
CCDC22,7.8713,7.8242,8.0377,7.8546,7.8546,7.9106
CCDC24,5.6519,5.8986,5.598,4.8831,5.0609,5.1952
CCDC25,9.1939,9.2232,9.1711,8.5547,8.5923,8.5765
CCDC28A,7.6193,7.21,7.4989,6.6694,6.6261,6.4194
CCDC28B,7.3251,7.3323,7.345,7.3712,7.1342,7.2214
CCDC3,4.1505,4.3484,4.6883,5.1654,5.0609,4.8317
CCDC30,5.0343,5.6391,5.3739,5.6658,5.7356,5.813
CCDC32,8.4114,8.3819,8.2834,8.7129,8.6782,8.6892
CCDC34,7.0937,7.2415,7.3604,5.725,5.8819,5.914
CCDC39,4.9781,4.9673,4.8276,5.3269,5.6291,5.2581
CCDC40,8.8394,8.442,8.6137,8.8686,8.7467,8.9206
CCDC43,8.9048,8.9452,8.8527,8.8354,8.7936,8.9157
CCDC47,10.8219,10.828,10.9121,10.8301,10.8528,10.8517
CCDC50,11.8708,11.994,11.9838,12.1398,12.1545,12.1564
CCDC51,7.2677,7.1668,7.1195,7.5123,7.2192,7.3993
CCDC57,8.099,7.9757,8.0184,8.4134,8.3911,8.4238
CCDC6,10.9108,10.8605,10.8617,10.2526,10.4687,10.4335
CCDC61,6.083,6.0005,6.3341,4.7753,5.0609,5.4042
CCDC62,3.808,3.2413,2.904,4.1552,3.6473,4.0214
CCDC65,4.9197,4.2689,4.2989,5.1654,5.4215,4.7021
CCDC68,7.3138,7.2724,7.1104,10.0863,9.9144,10.0317
CCDC69,5.6519,5.872,5.4903,6.1916,6.284,6.2285
CCDC71,8.4008,8.2011,8.3035,7.8006,7.6246,8.0636
CCDC71L,10.0426,10.1508,10.1011,9.8189,9.8433,9.8687
CCDC74A,5.7888,5.5745,5.9427,5.4014,5.6834,5.4042
CCDC74B,4.3406,4.4952,4.4213,4.5318,4.4599,4.6561
CCDC77,6.6119,6.9161,7.1285,7.4435,7.21,7.4337
CCDC78,4.0451,3.7889,4.2336,4.7753,4.4599,4.6561
CCDC8,8.2607,8.3677,8.2425,7.5699,7.7757,7.4269
CCDC80,13.8293,13.7562,13.8129,12.7453,12.9393,12.5411
CCDC81,5.722,5.8172,5.9012,3.7619,4.1101,3.604
CCDC82,8.5038,8.6444,8.6392,9.0062,9.055,9.0856
CCDC85A,4.7287,4.863,4.5874,3.5161,4.1101,2
CCDC85B,10.7176,10.8331,10.9571,10.5635,10.5667,10.6371
CCDC85C,9.4371,9.4982,9.5521,8.6608,8.6307,8.6399
CCDC87,3.9314,3.3989,4.0934,3.2195,2.7747,3.6977
CCDC88A,10.4421,10.5105,10.4429,9.3448,9.5919,9.5471
CCDC88B,4.3406,4.2689,3.6682,4.3928,4.1872,4.3447
CCDC89,5.1404,4.4237,4.6387,3.5161,3.4107,4.0921
CCDC9,8.6769,8.6005,8.5747,8.5133,8.5528,8.4644
CCDC90B,9.6853,9.7365,9.6679,9.227,9.1423,9.2298
CCDC91,8.1121,8.1242,8.0567,8.53,8.5958,8.7034
CCDC92,8.0657,8.2329,8.2834,7.6018,7.4941,7.4806
CCDC93,9.4056,9.4084,9.4516,9.4734,9.4189,9.4795
CCDC96,5.4603,5.2415,5.1083,5.0312,4.9766,5.0954
CCDC97,8.716,8.6286,8.7337,9.0902,8.9119,8.994
CCDC9B,10.4119,10.3302,10.3858,10.1142,10.0431,10.1452
CCER2,3.3581,3.2413,3.206,3.3754,4.0287,3.604
CCHCR1,4.7952,5.2415,5.2472,4.5318,4.7915,3.2797
CCIN,3.9314,3.6702,4.0178,3.2195,2,3.0143
CCL16,2.7008,3.8985,2.7255,4.1552,2,3.1531
CCL17,9.169,9.1024,9.1819,9.1042,9.0981,9.0214
CCL2,9.797,9.9102,9.8035,9.807,9.7995,9.8561
CCL26,3.6731,2,2.5217,4.3928,3.4107,3.7856
CCL28,3.808,3.5409,3.0629,3.8708,3.4107,3.6977
CCL4L2,3.9314,2.6282,3.206,5.5723,5.5438,5.5113
CCL7,4.427,4.8078,3.7639,4.464,5.0609,4.5596
CCM2,9.8091,9.9695,9.9339,10.1128,9.9632,10.0101
CCN1,13.2313,13.3771,13.4218,11.3388,11.8845,11.4339
CCN2,13.704,13.8926,13.9367,13.0947,13.5557,13.2052
CCN3,6.8957,6.5635,6.6416,8.4489,8.2274,8.4644
CCN4,5.9724,5.8449,6.0027,6.8923,6.6122,6.6361
CCNA2,9.6609,9.8346,9.9132,6.8127,6.8909,6.6711
CCNB1,10.4013,10.3819,10.5177,7.7799,7.8781,7.772
CCNB1IP1,8.2956,8.329,8.2174,8.749,8.6376,8.6691
CCNB2,8.942,9.2047,9.1424,5.6041,5.9718,5.8542
CCNC,9.7786,9.9489,9.7964,9.0958,9.366,9.3963
CCND2,9.5831,9.6588,9.4444,9.6893,9.7271,9.441
CCND3,10.7335,10.7858,10.7818,10.6756,10.6685,10.7419
CCNDBP1,9.0717,9.1251,9.0577,9.2346,9.1228,9.2377
CCNE1,7.256,6.9799,7.0357,7.0626,6.667,6.6826
CCNE2,5.9434,6.2893,5.983,4.9835,5.3562,5.2885
CCNF,8.7994,8.9162,8.95,7.6018,7.3423,7.4937
CCNG1,11.6623,11.6592,11.6371,11.8766,12.0138,11.9659
CCNG2,8.7954,8.5841,8.538,10.5462,10.5375,10.5581
