User_ID sorted by SD,p53_mock_1,p53_mock_2,p53_mock_3,p53_mock_4,p53_IR_1,p53_IR_2,p53_IR_3,p53_IR_4,null_mock_1,null_mock_2,null_IR_1,null_IR_2
 ENSMUSG00000061474,8.358,8.1717,8.133,7.9958,8.5224,8.353,8.8823,8.7868,8.1775,8.2885,9.7712,9.3545
 ENSMUSG00000107836,4.2113,4.0258,3.6483,4.1501,4.873,5.4635,3.9606,4.5137,3.8312,4.092,3.4793,4.2163
 ENSMUSG00000024099,10.5667,10.3261,10.5186,10.1349,10.8789,10.6434,11.0806,11.13,10.437,10.4827,11.9212,11.6379
 ENSMUSG00000033033,11.1733,11.2513,11.1197,11.3226,11.2509,11.0649,11.6996,11.9004,11.2515,11.2347,10.1596,10.0138
 ENSMUSG00000018379,13.368,13.3294,13.3022,13.1117,13.3576,13.3673,13.851,13.9294,13.3169,13.3811,14.9411,14.3414
 ENSMUSG00000046593,4.429,4.1867,4.0523,3.9687,4.4554,4.821,3.7763,3.9271,4.8833,5.4169,3.8746,5.1157
 ENSMUSG00000015316,10.6409,10.621,10.4856,10.8194,9.6261,9.6434,9.9254,9.781,10.9027,10.8631,11.0728,10.8784
 ENSMUSG00000075271,7.7309,7.5212,7.4994,7.1581,7.7731,7.5018,8.324,8.4457,7.5412,7.6787,8.9565,8.5081
 ENSMUSG00000041797,8.3088,8.8755,8.5862,8.0914,8.2382,7.9513,7.6464,6.9863,8.5886,7.7392,7.3973,7.9474
 ENSMUSG00000020739,10.5494,10.4693,10.4243,10.3733,10.7032,10.6654,11.0241,11.0325,10.4761,10.5141,12.1295,11.59
 ENSMUSG00000017466,9.0167,9.128,9.4712,9.4171,8.9161,8.5184,8.7964,8.4872,8.834,8.9585,7.4359,8.4353
 ENSMUSG00000002668,11.611,11.8256,11.5432,11.8404,11.0337,11.0418,10.8833,11.0246,11.7579,11.6409,10.2406,10.4852
 ENSMUSG00000109228,3.6451,3.9337,4.0523,4.3033,4.5515,4.821,5.0222,5.2423,3.5706,4.1803,4.738,4.7477
 ENSMUSG00000025348,4.0112,3.5702,3.9381,3.5932,4.8002,5.3297,4.6531,4.6819,4.7093,3.9948,4.2461,4.6488
 ENSMUSG00000024053,7.9314,7.3187,7.568,6.9402,7.6239,7.5018,7.4234,6.4447,6.8322,7.1996,6.0088,7.1632
 ENSMUSG00000022051,11.3838,11.3483,11.3292,11.7521,10.5747,10.4773,11.04,11.0552,11.4992,12.3829,10.6463,10.9801
 ENSMUSG00000031150,3.8488,3.5702,3.9381,3.8623,5.0694,4.9209,4.3616,4.3167,3.5706,3.886,4.6691,4.8825
 ENSMUSG00000035722,11.4345,11.7216,11.4399,11.8047,10.7568,10.7198,10.6788,10.8315,11.9192,11.6605,10.551,10.5271
 ENSMUSG00000092077,5.3768,5.5626,5.2893,4.9842,6.2754,6.4945,5.0222,5.2423,5.2967,5.1842,4.5181,5.4024
 ENSMUSG00000063015,12.1572,12.1011,12.2427,12.3068,11.13,10.8919,11.2452,11.2853,12.258,12.4249,11.8125,11.5506
 ENSMUSG00000037762,9.031,9.0627,9.6625,9.0695,8.7818,8.1661,8.5922,8.2603,8.7533,8.6792,7.6881,8.0879
 ENSMUSG00000029352,4.6927,4.882,4.7387,5.4807,5.6107,5.9427,5.1443,4.203,5.2667,4.5956,4.2461,4.7477
 ENSMUSG00000070979,4.8755,4.922,4.7948,5.1358,5.3911,5.7498,5.408,5.0227,4.962,4.9014,6.4497,6.1227
 ENSMUSG00000025215,4.3786,4.4484,4.0523,3.5932,4.9419,4.1352,4.4672,3.9271,5.1062,4.4073,3.7047,5.3135
 ENSMUSG00000025083,5.1221,5.3531,5.2513,4.4373,5.9348,5.6423,5.6284,4.8295,5.9437,5.1473,4.9807,6.3432
 ENSMUSG00000041264,11.2414,11.3814,11.2976,11.5829,11.604,11.8069,11.9268,11.83,11.562,11.5071,13.1428,12.4225
 ENSMUSG00000032392,6.8824,6.9712,6.7344,7.2946,5.7273,6.1122,5.8184,6.357,6.964,7.0547,5.9561,6.2529
 ENSMUSG00000103766,4.0112,4.1096,3.6483,3.74,4.873,4.9209,4.7362,4.6008,3.7128,3.886,4.8652,5.0044
 ENSMUSG00000039221,10.2354,10.1835,10.509,10.2943,9.9493,9.8437,11.3537,10.8132,10.7738,10.5508,11.6146,10.8915
 ENSMUSG00000016128,4.841,4.3887,4.4102,4.0637,4.873,5.987,4.6531,4.5137,4.2593,4.6522,5.0867,5.4307
 ENSMUSG00000047793,8.5665,9.2524,8.8194,8.5349,8.0898,8.0369,7.931,7.4219,9.0521,8.39,7.8322,8.6523
 ENSMUSG00000040808,5.2807,5.6335,5.1304,5.9057,5.5695,4.7123,4.814,4.8295,6.0503,5.7415,4.596,4.5411
 ENSMUSG00000034432,9.8778,9.8031,9.7436,9.8439,9.8792,9.9468,10.5833,10.6444,9.8531,10.0314,11.4208,10.8424
 ENSMUSG00000060890,3.9338,4.3255,3.4387,4.1501,4.8002,5.5853,4.5639,4.203,4.3896,4.4073,4.6691,4.9245
 ENSMUSG00000034247,11.4234,11.6073,11.4976,12.0673,11.3214,11.3209,11.1341,11.1681,11.6058,11.5733,10.3441,10.1574
 ENSMUSG00000038319,4.149,4.4484,3.8066,4.1501,4.6402,5.5257,4.3616,4.5137,4.2593,3.4115,3.7047,4.052
 ENSMUSG00000030870,11.1224,11.2641,11.2411,11.3514,11.2737,11.2907,11.7502,11.7008,11.2358,11.1191,12.9956,11.9776
 ENSMUSG00000037720,10.5599,10.5136,10.5798,10.4771,10.291,10.188,10.7342,10.6421,10.6456,10.5347,12.2907,10.9081
 ENSMUSG00000030786,9.6475,9.4362,9.3139,9.3209,10.0125,10.1357,9.7121,9.0064,9.2798,8.9686,8.0893,9.2408
 ENSMUSG00000026755,12.5345,12.451,12.3432,12.6294,11.7533,11.5318,12.0493,12.1609,12.6877,12.8621,13.3755,13.1198
 ENSMUSG00000109236,4.9417,5.1715,4.618,5.0995,3.9523,4.3101,4.113,3.9271,5.1399,4.9014,5.5894,4.8825
 ENSMUSG00000020926,6.9137,7.0662,6.8976,7.4945,7.7097,8.3446,7.2786,6.9269,8.3104,7.5496,7.0197,8.0034
 ENSMUSG00000066800,10.6964,10.6896,10.617,10.6932,10.5734,10.7878,10.2931,10.4241,10.4737,10.5725,8.9231,9.7312
 ENSMUSG00000096824,3.6451,4.3255,3.9381,3.9687,4.1036,4.3101,3.7763,5.596,3.7128,4.758,4.1375,4.1376
 ENSMUSG00000031129,9.8478,9.9057,10.1155,9.7284,9.6431,9.3864,9.2453,9.0064,9.6508,9.4615,8.1251,9.0075
 ENSMUSG00000093963,4.3257,5.0348,4.7387,4.7165,4.2344,5.5853,4.7362,4.7579,4.1875,3.4115,4.6691,4.2163
 ENSMUSG00000039621,11.936,12.1305,11.9542,12.5742,11.5515,11.5931,11.1174,11.116,12.132,12.1218,10.8263,11.2101
 ENSMUSG00000071068,11.9395,11.8575,11.8735,12.3361,10.9363,10.9917,11.4588,11.4997,12.2224,12.5367,11.6436,11.0129
 ENSMUSG00000031378,10.9181,10.9658,10.9355,11.4652,10.1397,9.9047,10.3287,10.4624,11.2652,11.3764,10.2159,10.2109
 ENSMUSG00000045328,9.8417,9.2992,9.5103,8.8452,9.0091,8.6802,7.9941,8.2361,8.834,8.8228,8.7696,8.2549
 ENSMUSG00000098037,3.9338,4.1096,3.8066,4.3724,4.7228,5.0999,4.814,3.9271,3.9343,3.7608,3.4793,4.965
 ENSMUSG00000022836,6.6598,7.0409,7.0226,6.5606,7.4465,7.8484,7.0295,6.6053,7.3688,7.0736,5.9013,7.6409
 ENSMUSG00000049410,4.429,4.5593,4.2466,4.4373,4.3505,5.0135,2.9238,4.3167,4.842,3.886,3.8746,4.2895
 ENSMUSG00000056917,13.4198,13.46,13.2984,13.5649,12.7266,11.7415,12.8171,13.1115,13.5099,13.49,13.608,12.9274
 ENSMUSG00000001025,8.2053,7.7253,7.9339,7.7779,7.4575,7.8002,8.2353,8.1285,7.7113,7.9786,6.2464,7.3906
 ENSMUSG00000022466,9.109,8.9986,9.1324,8.982,9.4574,9.4067,9.6176,9.7621,8.9312,9.1307,10.5532,10.3342
 ENSMUSG00000026664,10.0581,9.9345,10.0572,9.8308,9.0054,8.9411,9.1619,9.3955,9.9158,10.0742,8.762,8.8018
 ENSMUSG00000026576,8.6243,8.7065,8.4109,9.3887,7.9401,8.6465,8.3841,8.2177,9.2285,9.7614,8.2274,8.4952
 ENSMUSG00000025478,4.2113,4.2584,4.3315,4.2295,5.0694,5.0135,4.2447,4.5137,4.5062,4.3368,2.9238,4.5411
 ENSMUSG00000047735,14.2894,14.2555,14.2794,14.1266,13.0548,12.9284,13.3729,13.5773,14.3709,14.4694,14.1377,13.7637
 ENSMUSG00000086688,3.8488,4.2584,4.3315,3.3992,4.7228,5.0999,3.7763,4.4196,4.1103,3.7608,4.9243,4.8392
 ENSMUSG00000032436,10.615,10.5946,10.6152,10.7141,9.5325,9.3493,9.9112,10.1462,10.7732,10.9313,10.9536,10.524
 ENSMUSG00000076608,9.3887,9.2246,9.0813,8.7785,9.2379,9.4107,8.5665,10.7377,8.915,9.1903,9.281,9.0546
 ENSMUSG00000023968,6.8422,7.2319,6.721,7.1749,6.6692,6.6665,6.7091,7.0846,6.676,6.4606,5.8149,5.4024
 ENSMUSG00000059089,10.3801,10.1366,10.5311,9.4276,10.2972,9.8318,9.6596,9.1394,9.142,9.6384,9.1101,9.1024
 ENSMUSG00000073725,12.2705,12.4706,12.4142,12.5681,11.3857,11.2972,11.4609,11.4831,12.5658,12.549,11.9364,11.4693
 ENSMUSG00000028568,10.3745,10.1864,10.3223,10.1996,10.5256,10.462,11.1958,11.1576,10.274,10.4658,11.698,11.466
 ENSMUSG00000022300,10.1666,10.0923,10.2102,9.9349,10.2895,10.4464,10.692,10.6513,10.1426,10.1672,11.6866,11.3312
 ENSMUSG00000026587,5.3534,5.701,5.7857,6.2785,6.2499,6.844,5.6686,4.7579,6.1333,5.386,5.8443,5.732
 ENSMUSG00000095127,10.8642,10.7323,10.4376,9.681,10.3351,11.1125,9.7354,10.0507,9.6098,9.6759,9.9262,9.64
 ENSMUSG00000030298,10.7761,10.6457,10.8295,10.5661,10.9064,10.7769,11.4623,11.5606,10.7661,10.8819,12.227,11.8326
 ENSMUSG00000032050,11.5988,11.5831,11.5901,11.5509,11.8481,11.9572,12.1471,12.2229,11.6176,11.8193,13.2544,12.753
 ENSMUSG00000045348,4.4774,3.9337,4.5528,4.9011,5.0694,5.3297,3.5309,4.203,4.4494,4.5362,3.7047,4.2895
 ENSMUSG00000046321,8.1174,7.8075,8.2112,7.628,8.7051,8.1373,7.7042,7.7893,7.1884,7.2914,6.6768,7.8438
 ENSMUSG00000005510,10.2347,10.1346,10.2066,10.1166,10.1534,10.188,10.8895,10.8594,10.2466,10.3252,11.7538,11.2239
 ENSMUSG00000084893,5.4224,5.2348,5.172,5.8219,5.6895,6.03,5.8184,5.5565,5.41,6.4314,6.8866,6.4418
 ENSMUSG00000102051,5.827,4.7982,5.0431,4.9433,5.6107,5.987,5.2561,4.9615,4.4494,4.9458,4.1375,5.1508
 ENSMUSG00000035456,6.1266,6.5716,6.4234,6.8595,7.2311,7.3255,6.393,6.7496,6.5374,6.1908,5.3194,6.2683
 ENSMUSG00000055421,4.8056,4.7982,4.618,4.6126,5.4832,5.8496,5.1443,4.7579,5.41,4.9887,4.5181,6.1893
 ENSMUSG00000050957,6.6598,6.4737,6.2844,6.0956,5.24,5.3297,5.1443,5.2919,6.0157,6.1554,5.5539,5.4307
 ENSMUSG00000018459,5.1771,5.5381,5.3972,5.778,5.3911,5.3297,5.1443,4.7579,5.3825,6.6113,4.596,4.7943
 ENSMUSG00000068604,3.6451,3.8306,3.8066,3.5932,5.1287,4.4604,4.5639,4.9615,4.7093,3.9948,4.596,4.6993
 ENSMUSG00000026594,14.3199,14.4576,14.3082,14.6207,13.3075,13.2649,13.3374,13.6818,14.5746,14.6485,14.0665,13.8703
 ENSMUSG00000052336,8.0345,8.0292,8.1076,8.5219,8.7004,8.8375,7.6947,7.6405,8.0898,8.6097,6.9279,8.1758
 ENSMUSG00000055805,12.5381,12.7648,12.556,13.2332,12.0159,12.043,11.6661,11.8396,12.8539,12.8688,11.8729,11.7227
 ENSMUSG00000020758,6.3391,6.6066,6.0677,6.8491,6.8317,7.0646,6.7647,6.6241,6.5495,6.7237,7.7118,7.9522
 ENSMUSG00000076619,8.5467,8.3014,8.2854,8.3301,8.5065,8.789,7.8479,9.1296,8.2492,8.2011,7.4263,7.2353
 ENSMUSG00000032714,6.1533,5.9785,5.4972,6.5217,5.2923,5.6971,5.5871,5.6344,6.5733,7.0642,5.9827,6.4553
 ENSMUSG00000053158,10.0994,9.9927,9.9529,10.2118,9.6358,9.4734,9.2159,8.992,10.0432,10.1451,8.5978,9.1854
 ENSMUSG00000027937,10.1272,10.057,10.1544,10.0446,10.1985,10.2498,10.9414,10.9042,10.1287,10.3004,11.5844,11.254
 ENSMUSG00000013662,10.8369,10.7297,10.8864,10.7591,10.8634,10.9783,11.3974,11.242,10.7764,10.826,12.395,11.9384
 ENSMUSG00000082180,6.0994,6.4222,6.0677,6.9005,6.7437,6.1898,6.345,5.9692,5.9251,5.7889,4.9243,5.5125
 ENSMUSG00000009350,6.5934,6.6408,6.4722,6.7518,7.008,7.6722,6.5493,5.7436,6.73,6.3556,5.7848,6.0347
 ENSMUSG00000049122,4.8755,4.7082,4.6798,4.9011,6.1433,5.8006,4.6531,4.4196,4.7993,4.9014,4.4346,4.5411
 ENSMUSG00000022037,6.8258,6.6408,7.1375,6.5606,7.2942,7.0646,6.9359,6.2875,6.8322,7.37,5.4417,7.155
 ENSMUSG00000074619,5.9996,6.4222,6.0889,6.2941,5.438,5.8969,5.455,5.4307,6.2568,6.292,4.6691,5.3438
 ENSMUSG00000031494,5.5301,5.0703,5.3622,6.0413,5.6107,5.7498,6.3692,6.2144,6.7193,6.6113,6.3517,6.4281
 ENSMUSG00000108518,4.0112,4.2584,3.9381,4.2295,5.1855,4.5931,4.8873,4.7579,4.2593,4.1803,5.4417,5.3734
 ENSMUSG00000032554,12.6519,12.9408,12.9844,12.8853,12.3971,11.5151,12.531,12.1044,12.7033,12.3366,11.3477,12.1456
 ENSMUSG00000005470,8.4461,7.7975,8.0288,7.3472,7.6722,7.0646,7.723,7.5354,7.5532,7.7213,9.0117,8.3188
 ENSMUSG00000015970,5.5709,5.5381,5.4647,6.1649,5.24,6.3671,5.6284,5.1907,6.3147,6.3556,6.6768,6.5082
 ENSMUSG00000032965,6.6598,6.7387,6.5194,6.586,7.205,7.3592,6.6513,7.2631,6.6649,7.1016,7.825,8.1718
 ENSMUSG00000033847,5.723,5.5131,5.7053,5.4527,5.1287,5.9427,5.1443,5.1371,5.0361,5.2889,6.9679,5.4858
 ENSMUSG00000092300,4.3786,4.5593,4.5528,4.8574,5.0694,5.3297,5.5005,5.7436,5.1062,4.8554,6.0597,5.6626
 ENSMUSG00000029915,6.0855,5.1386,5.2513,5.239,5.1287,5.987,5.3087,5.0227,4.842,4.9014,4.1375,5.732
 ENSMUSG00000103986,4.7315,4.7082,4.9972,4.4988,4.5515,4.821,4.2447,2.9238,4.6121,4.758,4.5181,4.4833
 ENSMUSG00000006546,3.6451,4.611,4.5528,4.6657,5.1287,5.5257,4.7362,4.9615,4.6617,3.9948,4.0154,5.0044
 ENSMUSG00000078931,7.631,7.6155,7.756,7.9816,7.7907,7.8124,8.3664,8.624,7.8537,7.8253,9.2757,8.7645
 ENSMUSG00000107505,4.6927,5.2953,4.8485,4.7653,4.8002,4.4604,4.9565,4.7579,5.0361,4.4735,6.4685,5.0044
 ENSMUSG00000081559,4.27,4.4484,3.6483,4.2295,4.7228,4.3101,4.2447,2.9238,4.1875,4.9887,4.5181,3.9579
 ENSMUSG00000038564,10.2915,10.492,10.1219,10.4704,9.3753,9.4541,9.4505,9.6058,10.2055,10.2232,9.037,9.1548
 ENSMUSG00000030688,9.3277,9.3169,9.2666,9.2399,8.9201,8.8902,9.1272,9.3735,8.9918,9.1441,8.0339,7.7211
 ENSMUSG00000045662,3.6451,4.1096,3.9381,3.8623,5.0072,5.3297,4.4672,3.9271,4.1875,4.2614,4.9243,4.7477
 ENSMUSG00000095040,4.3786,4.2584,3.6483,4.2295,5.438,4.9209,4.6531,4.9615,4.2593,4.092,5.0867,5.1508
 ENSMUSG00000030393,6.3621,5.8267,6.0677,6.3545,5.9976,6.7453,6.9197,6.507,6.782,6.6872,7.704,7.155
 ENSMUSG00000040724,10.3462,10.5082,10.6604,10.4746,10.803,10.3824,9.662,9.7429,10.2704,9.9353,8.9332,9.8248
 ENSMUSG00000001604,5.7049,5.5381,5.6774,5.5613,5.5271,4.821,4.4672,4.5137,5.41,5.5056,4.596,4.4223
 ENSMUSG00000027762,4.149,3.5702,3.6483,4.0637,5.1855,4.5931,4.814,5.0227,4.0265,4.1803,3.8746,3.9579
 ENSMUSG00000084991,4.0112,4.5052,4.8485,4.4988,3.7693,4.9209,4.2447,4.4196,4.4494,4.1803,2.9238,4.2163
 ENSMUSG00000057069,12.6504,12.7195,12.641,12.7762,11.7215,11.6451,11.4581,11.7024,12.7199,12.7827,12.0829,11.8692
 ENSMUSG00000033949,8.0452,8.2908,8.216,8.9508,7.6435,7.9178,7.9941,7.4002,8.5533,8.4012,7.0819,7.5371
 ENSMUSG00000075592,4.7691,4.7082,5.0431,4.4988,4.873,5.8006,5.0222,3.9271,4.962,4.9014,4.0154,5.4585
 ENSMUSG00000004151,6.0575,6.2101,6.1504,6.6353,6.224,5.8496,5.6284,5.2919,6.2117,5.7172,4.738,5.3135
 ENSMUSG00000027875,4.27,4.922,4.4837,3.74,5.0694,5.6423,4.814,4.6819,5.2667,4.5956,4.5181,5.4307
 ENSMUSG00000025732,5.5092,4.882,5.0875,4.9433,5.24,5.181,4.8873,5.2423,5.4369,5.0302,6.6441,6.0706
 ENSMUSG00000052584,5.2299,5.2348,5.2893,4.9433,4.4554,4.821,4.4672,4.7579,5.3825,5.6416,4.0154,4.052
 ENSMUSG00000070803,4.7691,4.3887,4.6798,4.2295,4.6402,4.821,5.1443,4.8295,4.0265,3.7608,3.8746,3.3941
 ENSMUSG00000025492,8.7508,8.312,8.9983,8.7453,8.8837,8.5332,9.3425,8.6788,8.227,8.7832,7.2319,8.3114
 ENSMUSG00000007891,13.2826,13.086,13.7331,12.8583,13.1934,12.516,13.3159,12.884,12.4828,12.542,11.8316,12.297
 ENSMUSG00000087123,3.8488,3.8306,3.4387,3.8623,5.0694,4.821,4.5639,3.7484,3.5706,3.6103,4.3444,4.2895
 ENSMUSG00000030771,4.0112,4.3255,4.0523,4.3724,5.0694,4.5931,2.9238,3.7484,4.0265,4.4073,3.8746,3.8525
 ENSMUSG00000020878,3.6451,4.3887,3.9381,4.3724,5.0072,4.9209,4.5639,4.075,4.4494,4.5956,5.4417,5.1849
 ENSMUSG00000091876,4.5237,5.1049,4.7948,5.3653,4.8002,4.7123,3.7763,5.6344,4.4494,4.9458,5.4802,4.3579
 ENSMUSG00000053980,4.27,4.2584,3.4387,5.1711,4.8002,5.181,4.3616,3.7484,4.5604,3.886,4.3444,4.3579
 ENSMUSG00000027078,10.4715,10.1296,10.1092,10.7219,9.9097,9.9606,9.7168,9.9391,9.9181,11.5532,9.788,10.6038
 ENSMUSG00000007458,12.2677,12.1205,12.2939,11.9904,12.4827,12.3384,12.7442,12.8403,12.1333,12.2023,13.7179,13.2973
 ENSMUSG00000044708,10.5375,10.5273,10.9745,11.1417,11.1039,10.5807,10.4018,10.3668,10.0453,9.9327,9.2784,10.3851
 ENSMUSG00000037820,11.1652,11.0319,11.2937,11.3193,11.1004,10.6671,11.334,10.7812,10.4547,10.8357,9.4409,10.8173
 ENSMUSG00000050840,5.1771,5.6788,5.4647,5.9259,6.1153,6.5542,5.2014,5.1371,5.4369,4.8554,4.738,5.5125
 ENSMUSG00000093904,11.0381,10.8022,11.0786,10.8645,11.08,11.013,11.7358,11.3072,11.1299,11.15,12.5395,12.0511
 ENSMUSG00000000058,4.909,5.0348,5.6199,5.4807,4.7228,4.3101,5.2561,4.8295,5.6803,5.7415,4.1375,5.2825
 ENSMUSG00000020623,8.6685,8.4622,8.4274,8.6618,7.5535,7.763,7.5339,7.8303,8.665,8.7484,7.6228,7.4856
 ENSMUSG00000054404,11.5365,11.5555,11.6549,11.6724,10.981,11.0235,11.2191,10.4805,10.863,11.7788,10.0964,10.8405
 ENSMUSG00000045538,8.4082,8.2213,8.1824,8.0284,8.5171,8.3696,8.8906,8.9368,8.1968,8.5469,9.8265,9.2446
 ENSMUSG00000034845,7.136,7.1554,7.553,6.9693,7.4575,6.844,6.8867,6.507,7.285,7.9885,6.0597,7.6526
 ENSMUSG00000031349,8.2881,8.1717,8.0766,8.0052,8.5536,8.4654,8.8052,8.77,8.094,8.2682,9.5457,9.4913
 ENSMUSG00000046272,4.3786,4.1096,3.9381,3.8623,5.1287,5.5257,4.3616,4.6008,4.1875,4.4073,4.8032,5.1849
 ENSMUSG00000082928,5.4446,5.8663,5.5289,5.6618,4.8002,4.9209,5.2014,4.8972,5.9251,5.6672,4.1375,5.0425
 ENSMUSG00000028402,4.6927,4.922,4.9495,4.5571,5.6507,5.6423,5.1443,4.5137,5.4369,5.1842,4.2461,5.9409
 ENSMUSG00000000690,4.3786,4.1867,4.3315,4.4373,5.3911,5.6423,3.9606,4.3167,4.2593,4.1803,4.1375,4.8825
 ENSMUSG00000035891,12.5722,12.6081,12.5606,12.9476,11.9411,12.0744,12.2273,12.4365,12.8819,13.0895,11.7452,11.3358
 ENSMUSG00000039167,5.0047,4.7982,5.2893,4.9842,5.2923,3.9222,4.5639,4.4196,5.1399,5.6154,4.1375,5.3734
 ENSMUSG00000005610,15.1855,15.5853,15.6022,15.7366,14.5719,14.5326,15.7869,15.2788,15.543,15.2814,16.4438,15.6311
 ENSMUSG00000040296,12.3789,12.3684,12.331,12.5446,11.3638,11.4802,11.4926,11.3109,12.3386,12.6971,11.6083,11.5796
 ENSMUSG00000101751,6.1665,6.4737,5.4314,6.1479,5.3426,5.987,6.0167,6.357,5.998,6.1908,6.2464,4.6488
 ENSMUSG00000029561,9.9091,9.4728,9.8048,9.6633,9.2944,9.876,9.3485,8.4872,9.2322,10.0046,8.4221,9.1194
 ENSMUSG00000021217,4.8056,4.922,5.0431,5.1711,5.3911,6.4322,5.408,5.5159,5.6803,5.22,4.3444,5.6387
 ENSMUSG00000064225,9.9426,10.213,10.1874,9.8876,9.3548,8.7388,9.2192,9.0028,9.5662,9.711,8.7506,9.1257
 ENSMUSG00000044337,8.519,8.0462,8.2064,7.3174,8.0898,8.7952,8.0984,7.9392,7.486,7.6971,8.4028,9.1382
 ENSMUSG00000042066,9.6763,9.8155,8.9363,9.9855,8.7906,9.5113,8.6024,8.6005,9.3586,9.7497,8.6883,8.8331
 ENSMUSG00000023132,9.319,8.5423,9.3725,9.5796,8.4742,9.0634,9.662,8.8558,9.1518,8.2011,8.1192,9.2193
 ENSMUSG00000078897,7.4719,7.1475,6.8494,7.398,7.3428,7.5895,8.481,7.7557,7.1884,7.3312,8.2918,8.3623
 ENSMUSG00000027803,4.909,4.8408,5.5903,4.3724,5.8,5.3982,5.0222,4.6819,5.2667,5.6672,4.3444,5.7764
 ENSMUSG00000097295,10.8904,11.0494,10.9892,11.1644,10.8008,10.7847,10.3887,10.8673,10.9862,10.9538,9.5954,9.6849
 ENSMUSG00000051444,7.3853,7.2394,7.1274,7.1665,7.2566,6.7955,7.6852,7.6948,7.2338,7.2914,8.5936,8.3515
 ENSMUSG00000036185,6.1665,6.1477,6.0677,6.5733,5.0694,5.5257,5.8535,6.2875,6.6978,6.8827,5.5894,6.2987
 ENSMUSG00000018770,10.2097,10.1226,10.3636,10.3975,10.1886,9.966,10.978,10.8545,10.2776,10.3419,11.7103,11.1992
 ENSMUSG00000012443,9.954,9.2487,9.5838,8.8608,8.7143,8.3192,8.5456,8.381,8.8607,8.9015,9.6959,9.1066
 ENSMUSG00000024387,10.6403,10.3579,10.4335,10.3143,10.8181,10.7247,11.0372,11.1536,10.3376,10.6673,11.9724,11.5881
 ENSMUSG00000022427,10.5174,10.3554,10.5528,10.279,10.5936,10.5263,11.135,11.148,10.5518,10.6239,12.0465,11.4192
 ENSMUSG00000022820,7.9044,7.9041,7.9223,7.6817,8.2382,7.763,8.6571,8.161,7.9013,8.0034,9.3175,9.0301
 ENSMUSG00000058126,4.841,4.611,4.4837,4.3724,6.0279,5.2574,5.2561,5.5565,5.1062,5.4169,5.8443,5.3734
 ENSMUSG00000099980,5.6105,4.9607,5.5599,5.5081,4.873,5.6423,5.3592,6.2635,6.0157,5.857,6.7553,5.8404
 ENSMUSG00000062638,5.8102,5.5381,5.8115,6.3692,5.0694,5.4635,4.8873,4.9615,6.3288,6.3556,5.6239,5.5125
 ENSMUSG00000069272,9.224,8.512,9.1374,8.1218,7.8338,7.763,8.2353,7.8464,8.6145,8.4812,9.1101,8.1513
 ENSMUSG00000038648,9.57,9.6654,9.5123,9.5154,9.8054,10.0274,8.8655,8.8755,9.134,9.2475,8.4785,8.3765
 ENSMUSG00000027589,10.6345,10.8954,10.7033,11.0147,9.9669,10.1453,10.4047,10.3401,11.0157,11.0149,9.7599,9.4946
 ENSMUSG00000031951,6.9444,6.8304,6.7737,6.3982,5.9023,5.6971,5.5005,5.4307,6.1333,6.2082,5.7541,5.8611
 ENSMUSG00000054435,13.2159,13.0542,13.0752,12.5566,12.0455,12.1387,11.5143,11.9634,12.8183,12.7199,12.3914,12.2238
 ENSMUSG00000062438,4.149,3.7122,3.9381,4.0637,4.9419,5.4635,4.113,4.203,3.8312,4.5956,4.3444,4.8825
 ENSMUSG00000070873,7.0469,7.5089,7.3077,6.4952,7.6435,6.7706,7.0446,6.2392,6.5006,7.0355,5.8731,6.7358
 ENSMUSG00000081534,10.8446,10.5594,11.0275,11.0106,10.7812,10.1308,10.1376,10.2525,10.283,10.6382,9.1855,10.0363
 ENSMUSG00000049588,9.5991,9.5833,9.5616,9.438,8.6191,8.353,8.5297,8.9141,9.4478,9.4562,8.5104,8.4148
 ENSMUSG00000022103,9.4645,9.7548,9.7616,10.3246,10.1803,9.8198,9.077,8.9738,9.4795,9.2517,8.5416,9.0959
 ENSMUSG00000094076,6.6505,6.6852,6.721,6.4952,5.4832,5.6423,6.345,6.4865,6.4755,6.637,7.2962,7.1467
 ENSMUSG00000058838,5.9848,6.4737,5.649,6.0413,5.2923,6.2271,5.408,6.507,5.6803,6.4892,6.0844,4.8825
 ENSMUSG00000101838,4.5683,4.3887,3.4387,4.4988,3.5259,4.5931,4.2447,4.6008,3.9343,4.2614,5.1847,4.965
 ENSMUSG00000106610,6.0575,6.0991,6.19,6.6232,5.9348,6.3334,5.7455,5.2919,6.4755,6.3242,4.9807,5.2825
 ENSMUSG00000028654,7.1024,6.3411,6.7476,6.9402,5.8,6.5542,6.2698,5.5565,7.1093,7.0258,6.2243,6.9416
 ENSMUSG00000063286,14.7001,14.772,14.6793,14.5508,13.6178,13.631,13.5834,13.6007,14.6629,14.7171,14.1612,13.8108
 ENSMUSG00000028906,12.2959,12.1686,12.0347,12.7271,11.9723,11.9742,11.3317,11.4889,11.8599,13.1339,11.4357,11.9921
 ENSMUSG00000083076,4.5683,4.8408,4.4102,4.1501,5.4832,5.3297,3.7763,4.203,4.5604,3.886,4.2461,4.4833
 ENSMUSG00000020826,3.9338,4.0258,4.4102,4.0637,5.1287,5.0999,4.2447,4.075,4.5604,4.9887,3.4793,4.7477
 ENSMUSG00000063065,9.1472,8.8491,9.1672,9.438,8.2058,8.0576,7.8733,8.3865,9.136,9.2946,8.5893,8.74
